channel,energy_keV,raw_counts,background_adjusted_counts,background_adjusted_unc,efficiency,final_corrected_counts,final_corrected_unc
36,16.2916869616,0.0,0.0,0.0,nan,nan,nan
37,16.7912918599,0.0,0.0,0.0,nan,nan,nan
38,17.2908968924,0.0,0.0,0.0,nan,nan,nan
39,17.790502059100003,0.0,0.0,0.0,nan,nan,nan
40,18.29010736,0.0,0.0,0.0,nan,nan,nan
41,18.7897127951,0.0,0.0,0.0,nan,nan,nan
42,19.2893183644,0.0,0.0,0.0,nan,nan,nan
43,19.788924067900002,0.0,0.0,0.0,nan,nan,nan
44,20.2885299056,0.0,0.0,0.0,nan,nan,nan
45,20.7881358775,0.0,0.0,0.0,nan,nan,nan
46,21.2877419836,0.0,0.0,0.0,nan,nan,nan
47,21.7873482239,0.0,0.0,0.0,nan,nan,nan
48,22.2869545984,0.0,0.0,0.0,nan,nan,nan
49,22.7865611071,0.0,0.0,0.0,nan,nan,nan
50,23.28616775,0.0,0.0,0.0,nan,nan,nan
51,23.7857745271,0.0,0.0,0.0,nan,nan,nan
52,24.285381438399998,0.0,0.0,0.0,nan,nan,nan
53,24.7849884839,0.0,0.0,0.0,nan,nan,nan
54,25.2845956636,0.0,0.0,0.0,nan,nan,nan
55,25.784202977499998,0.0,0.0,0.0,nan,nan,nan
56,26.2838104256,0.0,0.0,0.0,nan,nan,nan
57,26.7834180079,0.0,0.0,0.0,nan,nan,nan
58,27.2830257244,0.0,0.0,0.0,nan,nan,nan
59,27.7826335751,0.0,0.0,0.0,nan,nan,nan
60,28.28224156,0.0,0.0,0.0,nan,nan,nan
61,28.781849679100002,0.0,0.0,0.0,nan,nan,nan
62,29.281457932400002,0.0,0.0,0.0,nan,nan,nan
63,29.7810663199,0.0,0.0,0.0,nan,nan,nan
64,30.2806748416,0.0,0.0,0.0,nan,nan,nan
65,30.780283497499997,0.0,0.0,0.0,nan,nan,nan
66,31.2798922876,0.0,0.0,0.0,nan,nan,nan
67,31.779501211899998,0.0,0.0,0.0,nan,nan,nan
68,32.2791102704,0.0,0.0,0.0,nan,nan,nan
69,32.778719463099996,0.0,0.0,0.0,nan,nan,nan
70,33.278328789999996,0.0,0.0,0.0,nan,nan,nan
71,33.7779382511,0.0,0.0,0.0,nan,nan,nan
72,34.27754784639999,0.0,0.0,0.0,nan,nan,nan
73,34.77715757589999,0.0,0.0,0.0,nan,nan,nan
74,35.27676743959999,0.0,0.0,0.0,nan,nan,nan
75,35.776377437499995,0.0,0.0,0.0,nan,nan,nan
76,36.2759875696,0.0,0.0,0.0,nan,nan,nan
77,36.7755978359,0.0,0.0,0.0,nan,nan,nan
78,37.2752082364,0.0,0.0,0.0,nan,nan,nan
79,37.7748187711,0.0,0.0,0.0,nan,nan,nan
80,38.27442943999999,2.0,1.75,1.4361406616345074,nan,nan,nan
81,38.774040243099996,162.0,145.0,12.893796958227627,nan,nan,nan
82,39.273651180399995,11147.0,11110.5,105.62255914339512,nan,nan,nan
83,39.77326225189999,25911.0,25871.0,161.0,nan,nan,nan
84,40.2728734576,25814.0,25774.25,160.69828094911284,nan,nan,nan
85,40.7724847975,26176.0,26138.25,161.8191505972022,nan,nan,nan
86,41.2720962716,26173.0,26135.0,161.81007385203185,nan,nan,nan
87,41.77170787989999,26057.0,26016.0,161.45355369269515,nan,nan,nan
88,42.27131962239999,26410.0,26368.0,162.5438402401026,nan,nan,nan
89,42.770931499099994,25961.0,25921.0,161.15520469410848,nan,nan,nan
90,43.270543509999996,26456.0,26414.5,162.68489481202613,nan,nan,nan
91,43.7701556551,25817.0,25775.25,160.70917055351882,nan,nan,nan
92,44.2697679344,25938.0,25898.5,161.08344111050025,nan,nan,nan
93,44.7693803479,26340.0,26302.25,162.32509818262855,nan,nan,nan
94,45.2689928956,26483.0,26442.5,162.76708819660072,nan,nan,nan
95,45.76860557749999,26340.0,26303.75,162.3239430891204,nan,nan,nan
96,46.268218393599994,26104.0,26063.0,161.59904083873764,nan,nan,nan
97,46.76783134389999,26532.0,26497.25,162.9131286913366,nan,nan,nan
98,47.2674444284,26745.0,26710.5,163.5653539109062,nan,nan,nan
99,47.767057647099996,27206.0,27172.75,164.96761045732583,nan,nan,nan
100,48.266670999999995,26877.0,26837.25,163.97236809901844,nan,nan,nan
101,48.7662844871,27263.0,27226.75,165.14255205730592,nan,nan,nan
102,49.265898108399995,27253.0,27219.5,165.11019047896468,nan,nan,nan
103,49.765511863899995,27587.0,27552.75,166.1191214159285,nan,nan,nan
104,50.265125753599996,27651.0,27609.5,166.31709172541466,nan,nan,nan
105,50.7647397775,28215.0,28175.5,168.0026041464834,nan,nan,nan
106,51.2643539356,28234.0,28196.5,168.05765379773692,nan,nan,nan
107,51.763968227899994,28470.0,28430.25,168.75999970372126,nan,nan,nan
108,52.2635826544,29040.0,29000.5,170.44023879354313,nan,nan,nan
109,52.7631972151,29662.0,29625.75,172.2529027331615,nan,nan,nan
110,53.262811909999996,29948.0,29907.0,173.0845169274248,nan,nan,nan
111,53.76242673909999,30925.0,30893.0,175.87779848519824,nan,nan,nan
112,54.2620417024,31702.0,31668.5,178.0740716668207,nan,nan,nan
113,54.761656799899995,32230.0,32193.75,179.55239486010763,nan,nan,nan
114,55.261272031599994,33063.0,33024.25,181.8589769574216,nan,nan,nan
115,55.7608873975,34262.0,34229.75,185.12175047789492,nan,nan,nan
116,56.2605028976,36606.0,36574.75,191.34736083886813,4.252797295995496e-06,8600163011.399435,44993294.418016106
117,56.76011853189999,41065.0,41027.75,202.6679858783819,2.6400427529619916e-05,1554056272.5345635,7676693.328204586
118,57.25973430039999,44869.0,44830.5,211.84575756903888,4.793718230209117e-05,935192638.5135981,4419236.746833105
119,57.75935020309999,47683.0,47645.5,218.38583974241556,6.888087145874388e-05,691708728.286593,3170486.0161825554
120,58.25896623999999,52159.0,52123.5,228.4028787033999,8.92487086946913e-05,584025256.6376954,2559172.9229913866
121,58.758582411099994,50879.0,50837.75,225.58659645466525,0.00010905733441924795,466156176.20512325,2068513.7561444985
122,59.258198716399995,43430.0,43392.75,208.42099822234803,0.00012832283762889788,338152980.41872555,1624192.5605252695
123,59.7578151559,37780.0,37745.0,194.393286921128,0.00014706077683677098,256662590.8816923,1321856.7935139728
124,60.2574317296,35103.0,35072.5,187.37829383362416,0.00016539393715626238,212054326.79714182,1132921.1762858708
125,60.757048437499996,34577.0,34542.0,185.97244419536997,0.00018336462771527314,188378753.4727608,1014222.0258759297
126,61.25666527959999,35099.0,35058.0,187.37462474945744,0.0002008949808600233,174509088.5293307,932699.3832663924
127,61.7562822559,35469.0,35433.75,188.3555480998635,0.00021799686923085188,162542471.940167,864028.6842853732
128,62.255899366399994,36302.0,36266.0,190.5544541594344,0.00023468178343481977,154532658.94441473,811969.5162124025
129,62.75551661109999,36956.0,36916.5,192.2651164408146,0.00025096084659282384,147100635.42260787,766115.9860237433
130,63.25513398999999,38412.0,38375.75,196.0129141153715,0.000266844828243097,143812980.1977631,734557.6656138253
131,63.75475150309999,40705.0,40669.5,201.77679499883033,0.0002823441576335027,144042293.42259356,714648.3805085389
132,64.2543691504,43029.0,42994.25,207.4552662623921,0.0002974689364335226,144533578.91911587,697401.4455077514
133,64.75398693189999,46676.0,46643.75,216.06494972577113,0.0003122289508946266,149389574.1133297,692008.0572499196
134,65.25360484759999,49531.0,49487.25,222.5801821816129,0.0003266336834866578,151506879.118367,681436.7085650087
135,65.7532228975,60451.0,60412.25,245.88755051852462,0.000340692324035699,177322016.78153977,721729.0592457246
136,66.2528410816,91722.0,91686.25,302.871156599634,0.00035441378038798593,258698321.20982623,854569.3575122082
137,66.75245939989999,127208.0,127171.75,356.6750096376252,0.00036780668862289057,345757034.6970722,969734.9740241439
138,67.25207785239999,123855.0,123823.25,351.94166775191593,0.00038087942283661493,325098292.467,924023.8423247339
139,67.7516964391,85953.0,85918.25,293.19223642518233,0.000393640104517311,218265997.32604635,744823.0834729105
140,68.25131516,55921.0,55880.0,236.4978858256454,0.0004060966115310553,137602724.1136601,582368.5278584497
141,68.7509340151,41826.0,41781.0,204.54156056899535,0.00041825658673706615,99893226.60987838,489033.6866292529
142,69.2505530044,36306.0,36266.75,190.56708136506683,0.00043012744624971495,84316288.84929366,443047.94550225267
143,69.7501721279,34161.0,34118.0,184.85602505734022,0.0004417163873636401,77239606.62548971,418494.8314022108
144,70.24979138559999,33999.0,33951.0,184.4207146716442,0.00045303039615801014,74941991.28342463,407082.4303085417
145,70.74941077749999,37307.0,37243.25,193.19145296829257,0.0004640762547942959,80252436.13575587,416292.4755844826
146,71.2490303036,45153.0,45098.5,212.5244103626687,0.0004748605485219726,94972092.62881778,447551.20429389563
147,71.7486499639,56358.0,56320.0,237.4184070370282,0.0004853896724053765,116030486.8476146,489129.4984923919
148,72.2482697584,59729.0,59680.0,244.42023238676458,0.0004956698377842695,120402726.67544185,493110.96571735246
149,72.7478896871,53269.0,53185.5,230.8459984491826,0.0005057070784803386,105170566.64467432,456481.6437667436
150,73.24750974999999,52984.0,52906.25,230.2247543162985,0.0005155072567608314,102629496.10532013,446598.47421529284
151,73.74712994709999,68420.0,68364.25,261.59881020371637,0.0005250760690702005,130198754.09873228,498211.2604502295
152,74.2467502784,79397.0,79358.75,281.7917005520212,0.000534419051540217,148495361.03042156,527286.0309524637
153,74.7463707439,68199.0,68163.0,261.1666134864868,0.0005435415852879113,125405308.15851817,480490.5835275661
154,75.2459913436,48040.0,48002.0,219.2019616700544,0.0005524489015111768,86889484.02050331,396782.32877365884
155,75.7456120775,36193.0,36158.25,190.26741050426895,0.0005611460863903922,64436429.081400596,339069.29963314213
156,76.2452329456,31749.0,31715.0,178.20634107685396,0.0005696380858046823,55675701.45033184,312841.33824218594
157,76.7448539479,30193.0,30157.5,173.78686659238667,0.000577929709870786,52181951.34273793,300705.8879725046
158,77.24447508440001,29385.0,29345.0,171.44970107877123,0.0005860256373121536,50074601.06112906,292563.48214582715
159,77.74409635509998,29571.0,29535.75,171.98782660409427,0.0005939304196653252,49729310.07077083,289575.7161268284
160,78.24371776,29894.0,29855.0,172.9270077229118,0.0006016484853308088,49621998.106726065,287421.994635007
161,78.74333929909999,30111.0,30068.0,173.55618686753866,0.0006091841434747463,49357817.8652092,284899.3834238455
162,79.2429609724,30156.0,30122.5,173.67894230447166,0.0006165415877876105,48857207.03463195,281698.6651747189
163,79.74258277989999,30872.0,30828.5,175.73524120107498,0.0006237249001061471,49426437.83301504,281751.20340901555
164,80.24220472159999,31022.0,30985.75,176.15635810268105,0.0006309466861281841,49109933.820470035,279193.72900374164
165,80.7418267975,31602.0,31558.0,177.80044994318772,0.000638230203877196,49446108.64275578,278583.5719824361
166,81.2414490076,32242.0,32203.25,179.58754828773624,0.0006453593639152306,49899717.584681965,278275.26542456035
167,81.74107135189999,32722.0,32669.5,180.92850798036224,0.0006523374806627351,50080672.916125834,277354.15079407964
168,82.24069383039999,33496.0,33443.25,183.0551487940178,0.0006591677840512779,50735565.07033175,277706.4553564068
169,82.7403164431,36522.0,36448.0,191.15569570379012,0.0006658534220808266,54738774.017407775,287083.7475107038
170,83.23993919,46143.0,46086.75,214.84194771971323,0.0006723974632871223,68540933.77256,319516.29720526317
171,83.7395620711,59808.0,59763.0,244.5797415977047,0.00067880289912204,88041757.15409751,360310.3963080341
172,84.2391850864,64241.0,64201.5,253.47756310963698,0.0006850726462508786,93714878.78161311,370000.99842960545
173,84.73880823590001,53947.0,53898.25,232.29116965567158,0.0006912095487698852,77976715.01488993,336064.7578857523
174,85.23843151959998,42218.0,42164.0,205.50304134002494,0.0006972163803470325,60474769.65330805,294747.867566935
175,85.7380549375,37154.0,37107.25,192.7840436861931,0.0007030958462891175,52776943.848906286,274193.1199049056
176,86.23767848959999,37543.0,37501.25,193.78709322346523,0.0007088505855382723,52904308.41856902,273382.14452670753
177,86.7373021759,38216.0,38174.75,195.51550450028256,0.000714483172600413,53429879.756384246,273646.0591348706
178,87.23692599639999,36649.0,36611.0,191.46409585089316,0.00071999611940839,50848885.17188497,265923.7886007168
179,87.73654995109999,33701.0,33654.5,183.60998066554006,0.0007253918771223714,46394922.60860068,253118.3301830186
180,88.23617404,31915.0,31876.0,178.67498425912902,0.0007306728378699816,43625543.947853886,244534.86567256664
181,88.7357982631,31015.0,30976.5,176.13808503557658,0.0007358413364281772,42096710.88928218,239369.6525538543
182,89.2354226204,31163.0,31124.5,176.55771011201975,0.0007408996518495131,42009062.79589103,238301.78576987784
183,89.7350471119,31104.0,31061.25,176.3935585558611,0.0007458500090346771,41645437.58630679,236500.04212530612
184,90.2346717376,31234.0,31187.0,176.7646740726212,0.0007506945802531983,41544192.29919188,235468.16338143943
185,90.7342964975,31672.0,31625.25,177.99912218884674,0.000755435486614674,41863601.274176225,235624.5177023819
186,91.2339213916,31993.0,31952.25,178.89434731147878,0.0007600747994918892,42038296.78521129,235364.13446554187
187,91.7335464199,32468.0,32423.5,180.21965764033624,0.0007646145418981438,42405026.61577579,235700.01322881423
188,92.2331715824,32340.0,32296.75,179.86331615979952,0.0007690566898198358,41995278.667384125,233875.23773044025
189,92.7327968791,32755.0,32710.75,181.01398426640964,0.0007734031735067209,42294563.97455,234048.67017246163
190,93.23242230999999,32931.0,32886.25,181.49982782360976,0.0007776558787206143,42288949.26391333,233393.50063450952
191,93.7320478751,33541.0,33501.75,183.16880875301888,0.0007818166479447486,42851159.652419664,234286.1452676095
192,94.23167357439999,33408.0,33364.75,182.80813028965642,0.0007858872815546941,42454879.70488039,232613.6770250478
193,94.7312994079,34272.0,34233.5,185.1529772917519,0.0007898695389525551,43340701.61180921,234409.56786013424
194,95.2309253756,34971.0,34921.25,187.0385989575414,0.0007937651396655968,43994436.458512,235634.68538860048
195,95.7305514775,35740.0,35704.25,189.07389428474784,0.000797575764410633,44765966.561664,237060.7316841725
196,96.2301777136,36869.0,36829.5,192.0387330722633,0.0008013030561253926,45962011.14979487,239658.05646723
197,96.72980408389999,37476.0,37426.0,193.61947216124724,0.0008049486209681228,46494892.99700549,240536.43564030016
198,97.22943058839999,38553.0,38510.0,196.37655155338683,0.0008085140292862934,47630589.705405936,242885.76875621566
199,97.7290572271,39887.0,39848.75,199.74123885667677,0.0008120008165558062,49074765.92083122,245986.49999380784
200,98.228684,47505.0,47451.5,217.9870982420749,0.0008154104842915217,58193389.604536116,267334.18620619696
201,98.7283109071,71944.0,71907.25,268.2409131732145,0.0008187445009302305,87826238.73296413,327624.6898372423
202,99.2279379484,107475.0,107433.5,327.8496225405788,0.0008220043026869067,130697004.44246988,398841.73533998337
203,99.7275651239,112833.0,112788.75,335.92270316249835,0.0008251912943852409,136681943.65044346,407084.64261339227
204,100.2271924336,82818.0,82778.0,287.7985406495314,0.0008283938206361587,99925902.31591934,347417.5367804153
205,100.72681987749999,53663.0,53622.0,231.6748799503304,0.0008316311848585274,64478101.56267996,278578.8750691711
206,101.2264474556,39702.0,39653.5,199.28403097087332,0.0008348006111630031,47500564.17035524,238720.5139838609
207,101.72607516789999,34841.0,34793.0,186.68958192679096,0.0008379033369002002,41523882.84872539,222805.63127656683
208,102.2257030144,33135.0,33089.25,182.06163104838976,0.000840940573265351,39347905.25270446,216497.61806764663
209,102.7253309951,32828.0,32782.75,181.21620374569156,0.0008439135059509311,38846101.84435908,214733.1479681619
210,103.22495911,32955.0,32905.75,181.56902957277708,0.0008468232957801553,38857870.542738,214411.94459052107
211,103.7245873591,32367.0,32324.5,179.93783648804938,0.000849671079322339,38043545.06897025,211773.52138613455
212,104.22421574239999,32626.0,32576.75,180.6607663550667,0.0008524579694903253,38215080.5857059,211929.23618636784
213,104.72384425989999,32831.0,32791.0,181.22085972646747,0.0008551850561210126,38343747.66642312,211908.35647720192
214,105.2234729116,33041.0,32997.5,181.80174641625422,0.0008578534065390207,38465196.67401829,211926.3559839751
215,105.7231016975,33106.0,33057.5,181.98385917437844,0.0008604640661046633,38418222.564077444,211495.01338065483
216,106.22273061759999,33105.0,33060.5,181.97836409859278,0.0008630180587460947,38308004.87307833,210862.75339706647
217,106.7223596719,33462.0,33416.5,182.95730376238058,0.0008655163874767341,38608743.26992251,211385.1411823195
218,107.2219888604,33967.0,33919.0,184.33393610510248,0.0008679600348978652,39078988.2439591,212376.06421221164
219,107.72161818309999,33712.0,33668.5,183.6378909702461,0.0008703499636874949,38683864.42776817,210993.16209793344
220,108.22124763999999,34001.0,33958.0,184.42274805457163,0.0008726871170753539,38911998.739942245,211327.45567807814
221,108.72087723109999,34201.0,34152.0,184.9682405171223,0.0008749724193048831,39032087.46526189,211398.93833918704
222,109.22050695639999,34444.0,34399.0,185.62125417095965,0.0008772067760823692,39214243.36645794,211604.90232411283
223,109.72013681589999,35286.0,35241.0,187.87562375145959,0.000879391075013837,40074320.74455098,213642.85934844564
224,110.21976680959999,34778.0,34731.25,186.51993861247112,0.0008815261860298175,39398999.76927653,211587.51897378362
225,110.7193969375,34788.0,34739.75,186.54774857928464,0.0008836129617987345,39315573.109386854,211119.2984307712
226,111.21902719959999,35083.0,35033.25,187.33776314454062,0.0008856522381288553,39556440.43085785,211525.19587184116
227,111.7186575959,35802.0,35756.5,189.24422051941244,0.0008876448343594966,40282440.24627377,213198.13194876144
228,112.2182881264,39112.0,39065.0,197.79724467241704,0.0008895915537417361,43913411.53778676,222346.13608959806
229,112.7179187911,44517.0,44467.75,211.01969694793894,0.0008914931838087072,49880078.51055168,236703.6571680829
230,113.21754959,47502.0,47455.25,217.9763461938015,0.00089335049673619,53120527.91527548,243998.68471576032
231,113.7171805231,44372.0,44323.75,210.67525364883272,0.0008951642496935391,49514656.126151495,235348.1539515879
232,114.2168115904,38792.0,38737.25,196.99159246018598,0.0008969351851852373,43188460.70466049,219627.45548832804
233,114.71644279190001,36965.0,36916.0,192.29469571467644,0.0008986640313835173,41078755.47568854,213978.40460870968
234,115.21607412759998,36588.0,36540.75,191.31077465736217,0.0009003515024522008,40584982.53235261,212484.53980063056
235,115.71570559749999,37752.0,37702.75,194.33042093300782,0.0009019982988620408,41799136.48126134,215444.3319662295
236,116.2153372016,37755.0,37711.0,194.3347627162984,0.0009036051076978286,41733938.50780534,215066.0294643722
237,116.71496893989999,36318.0,36274.5,190.60135099206406,0.0009051726029575027,40074677.33941464,210569.06756711975
238,117.2146008124,35585.0,35538.5,188.6706786970355,0.0009067014458435612,39195371.489604615,208084.67832705763
239,117.71423281909999,35516.0,35471.75,188.48623955079586,0.0009081922850468667,39057532.841924004,207540.01399722212
240,118.21386496,35253.0,35205.75,187.78927685041015,0.0009096457570232165,38702703.47350332,206442.20610113535
241,118.7134972351,35478.0,35433.25,188.38574123324727,0.0009110624862628241,38892228.06807368,206775.87330590803
242,119.2131296444,35884.0,35836.5,189.46206744359145,0.0009124430855528876,39275326.39286226,207642.61403634664
243,119.7127621879,36014.0,35963.5,189.80680967762984,0.0009137881562335184,39356496.09230603,207714.23702839582
244,120.2123948656,36056.0,36008.5,189.91544171025168,0.0009150982884471624,39349325.044748046,207535.56651550593
245,120.7120276775,36654.0,36606.5,191.483354367945,0.0009163740613817055,39947114.98577868,208957.63251878507
246,121.2116606236,36517.0,36469.5,191.12528613451443,0.0009176160435075485,39743747.13480039,208284.59516024383
247,121.7112937039,36452.0,36403.75,190.9556558471102,0.0009188247928086781,39619903.90868801,207825.97220019926
248,122.2109269184,36568.0,36522.5,191.25735279983354,0.0009200008570078889,39698332.58501717,207888.23330214954
249,122.71056026709999,36423.0,36376.5,190.87856087051787,0.0009211447737866611,39490535.076764025,207218.85017688404
250,123.21019374999999,36551.0,36505.75,191.212741468763,0.0009222570709992421,39583052.435094856,207331.28265591813
251,123.70982736709999,36346.0,36297.25,190.6782302728867,0.0009233382668817745,39310891.03734455,206509.6152863135
252,124.20946111839999,36615.0,36564.0,191.3837767419172,0.0009243888702560231,39554781.73365833,207038.16640383244
253,124.70909500389999,36695.0,36645.25,191.59185134029056,0.0009254093807282667,39598961.025401965,207034.69764863857
254,125.20872902359999,37035.0,36988.5,192.4749983764125,0.0009264002888832464,39927124.85505457,207766.55694746872
255,125.70836317749999,36700.0,36654.0,191.6024530114372,0.0009273620764734493,39525015.018283874,206610.18805088356
256,126.20799746559999,36878.0,36832.0,192.06639477014193,0.000928295216603726,39677033.06148024,206902.2777827497
257,126.70763188789999,36899.0,36851.75,192.12186887494093,0.0009292001739115622,39659646.0425409,206760.47451238034
258,127.20726644439998,36880.0,36827.75,192.0756686829438,0.0009300774047428735,39596435.535579205,206515.78858218202
259,127.7069011351,36827.0,36777.75,191.93569886813657,0.0009309273573236983,39506573.429887705,206176.88088996342
260,128.20653596,36984.0,36937.5,192.3424680095376,0.0009317504719276674,39643124.54125324,206431.30731300486
261,128.7061709191,37333.0,37284.0,193.24919146014557,0.0009325471810396486,39980818.94197996,207227.25390119356
262,129.2058060124,37032.0,36985.25,192.46736736392484,0.0009333179095152741,39627708.43989116,206218.44432823994
263,129.7054412399,37219.0,37166.0,192.95660133822838,0.0009340630747369324,39789604.15544459,206577.6996832599
264,130.2050766016,37352.0,37304.25,193.29753619743838,0.0009347830867658969,39906851.68370223,206783.30506192287
265,130.70471209750002,38489.0,38440.75,196.2168761855106,0.0009354783484909589,41092078.787295975,209750.31276996678
266,131.2043477276,37471.0,37420.0,193.60720544442555,0.0009361492557735992,39972258.45047272,206812.32640027654
267,131.70398349190003,37915.0,37859.75,194.75320921617697,0.0009367961975896971,40414073.090187766,207892.82633433145
268,132.2036193904,38367.0,38314.25,195.90862027996621,0.0009374195561680037,40872040.43045732,208987.12747236053
269,132.70325542310002,38200.0,38147.0,195.48209636690518,0.0009380197071253376,40667589.08179615,208398.70941089408
270,133.20289159,38325.0,38270.5,195.80251530560074,0.0009385970195987537,40774154.61681359,208611.90821733643
271,133.70252789110003,38394.0,38341.5,195.9773583861156,0.000939151856374569,40825665.98761848,208674.83469888655
272,134.2021643264,38553.0,38504.5,196.38005244932592,0.0009396845740145131,40975983.925650045,208985.0763542415
273,134.7018008959,38739.0,38685.0,196.85654675422916,0.0009401955229788439,41145696.88380709,209378.30689782894
274,135.2014375996,38590.0,38537.25,196.4769388503394,0.0009406850477468468,40967218.61616215,208865.80404455887
275,135.7010744375,38571.0,38524.75,196.4244447618473,0.000941153486934461,40933546.47761375,208706.06918924977
276,136.20071140960002,38336.0,38288.25,195.82629419973202,0.0009416011734092755,40662916.616138995,207971.5910831967
277,136.7003485159,38755.0,38703.5,196.89559416096643,0.0009420284344029336,41085277.88179838,209012.36838542
278,137.19998575640003,39161.0,39107.75,197.925017367689,0.0009424355916209939,41496469.72981408,210014.37034785264
279,137.6996231311,39200.0,39153.0,198.01956973996283,0.0009428229613503199,41527414.58897512,210028.36996710108
280,138.19926064,39303.0,39252.75,198.28152334496525,0.0009431908545641174,41616974.772449546,210224.17932222033
281,138.6988982831,39592.0,39543.0,199.008165661613,0.0009435395770245444,41909211.826279715,210916.60647578342
282,139.19853606040002,39826.0,39772.75,199.59787699271754,0.0009438694293830876,42137978.79437142,211467.67845121818
283,139.69817397190002,39859.0,39814.0,199.6753615246508,0.0009441807072787027,42167775.39836739,211480.02705981024
284,140.19781201760003,40833.0,40779.0,202.10517064142618,0.0009444737014338739,43176427.1870042,213987.0812015154
285,140.69745019750002,41775.0,41724.5,204.4202167105788,0.0009447486977483243,44164654.684832565,216375.2299397561
286,141.19708851160001,43395.0,43343.0,208.34586628968668,0.0009450059773909379,45865318.35456265,220470.4216421019
287,141.69672695990002,45315.0,45258.75,212.90622935931205,0.0009452458168895382,47880402.315802,225239.0072033425
288,142.1963655424,47719.0,47667.0,218.47654336335515,0.000945468488218653,50416275.734169506,231077.55159030677
289,142.69600425910002,47800.0,47754.25,218.6582664799115,0.0009456742588854824,50497567.794940755,231219.43356860496
290,143.19564311,47930.0,47878.75,218.95847209002898,0.000945863392013962,50619096.16573178,231490.58726526643
291,143.69528209510003,47707.0,47660.75,218.44578846935914,0.0009460361464269948,50379417.509580284,230906.38692230615
292,144.1949212144,48323.0,48272.5,219.8536445001538,0.0009461927767268874,51017616.269473545,232356.07997419024
293,144.6945604679,48780.0,48736.25,220.88670738638845,0.0009463335333741538,51500077.172823854,233413.1673415572
294,145.1941998556,48392.0,48346.0,220.0079544016534,0.0009464586627644481,51080941.938646734,232453.84405806672
295,145.6938393775,48839.0,48787.5,221.02460270295705,0.0009465684073041355,51541441.29841471,233500.92924867832
296,146.1934790336,48296.0,48253.25,219.78782382106613,0.000946663005483887,50971940.08900278,232171.13434016737
297,146.69311882390002,47502.0,47451.25,217.97864000860267,0.0009467426919511223,50120534.75924774,230240.63651273085
298,147.1927587484,47216.0,47164.75,217.3219098480409,0.000946807697580532,49814497.83364096,229531.20301343588
299,147.69239880710003,47060.0,47014.0,216.95967367232095,0.0009468582495433899,49652627.54237172,229136.38211099384
300,148.192039,47041.0,46992.0,216.91761108771226,0.0009468945713752689,49627489.07911559,229083.17107855133
301,148.69167932710002,46786.0,46740.5,216.32700940936618,0.0009469168830423185,49360720.921807796,228454.0631637448
302,149.19131978840002,46841.0,46785.25,216.4600136283836,0.0009469254010063672,49407535.11340796,228592.46715563405
303,149.6909603839,46647.0,46599.75,216.00651031855497,0.0009469203382883198,49211901.060478896,228114.76486925446
304,150.19060111360002,47396.0,47351.5,217.73177306034137,0.0009469812733787612,50002572.73415054,229921.94162772622
305,150.6902419775,50617.0,50564.5,225.01138860066615,0.0009471574083953173,53385529.74596571,237564.93546503797
