sample_id,sample_group,isotope,energy_keV,significance,activity_stage,line_activity_bq,line_activity_unc_bq,consensus_activity_bq,consensus_activity_unc_bq,relative_deviation_from_consensus,line_consistency_en_score,n_lines_used,max_relative_deviation_for_isotope,weighted_relative_scatter,flag_line_inconsistency,flag_isotope_scatter
Ti-RAFM-1a_25cm,flux_wires,Sc46,889.0885923658477,13.204225352112676,eoi,278.1095816033346,21.062165646759208,440.9078812210206,15.567294975985892,0.3692342699042787,-6.2158695981828656,2,0.4445701642305992,0.40515495802336,True,True
Ti-RAFM-1a_25cm,flux_wires,Sc46,1120.287199318729,27.559055118110237,eoi,636.9223703860152,23.111183154006838,440.9078812210206,15.567294975985892,0.4445701642305992,7.034391657858753,2,0.4445701642305992,0.40515495802336,True,True
Ti-RAFM-1a_25cm,flux_wires,Sc48,175.2250496063125,4.229299363057325,eoi,8460.97975182639,2000.5629834890708,5879.105292298385,329.47992616340053,0.43916111910944233,1.273419387677339,4,91.38043755045372,1.2863401569609967,True,True
Ti-RAFM-1a_25cm,flux_wires,Sc48,983.366286716938,17.20212765957447,eoi,534250.4357581806,31057.230031706233,5879.105292298385,329.47992616340053,89.87274494948193,17.011871285063503,4,91.38043755045372,1.2863401569609967,True,True
Ti-RAFM-1a_25cm,flux_wires,Sc48,1037.333636835526,17.0531914893617,eoi,5697.059699563101,334.0758651022655,5879.105292298385,329.47992616340053,0.030964846466308985,-0.38797818437743015,4,91.38043755045372,1.2863401569609967,False,True
Ti-RAFM-1a_25cm,flux_wires,Sc48,1311.8129595773883,15.511904761904763,eoi,543114.319307713,35012.74199681342,5879.105292298385,329.47992616340053,91.38043755045372,15.34331211814055,4,91.38043755045372,1.2863401569609967,True,True
