sample_id,reference_state,absolute_time_s,count_start_time_s,count_live_time_s,gamma_source_id,decay_source_id,nuclide,line_count,activity_bq,activity_uncertainty_bq,atoms,atoms_uncertainty,mass_g,mass_uncertainty_g,dose_rate_uSv_h,dose_rate_uncertainty_uSv_h,half_life_s,half_life_uncertainty_s,immediate_parents,immediate_daughters,provenance_tag
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Total,0,7742912.292580539,267882.0988045919,93442781094084.1,6161727222749.342,2.0271428658532836e-08,1.887448993511717e-09,0.012866734723687708,0.001535483331340629,,,,,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Co-60,2,2449.4188662356664,292.30225141709474,587827298727.7792,70148574925.7013,5.850200832731097e-11,6.981357489409225e-12,0.012866734723687708,0.001535483331340629,166345920.0,25920.0,Co-60m,Ni-60,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Cr-51,1,6748323.3089604,264972.6669500736,23300429781481.3,914890519854.6486,1.9711178731350893e-09,7.73958709156782e-11,0.0,0.0,2393280.0,207.35999999999999,Mn-51,V-51,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Fe-59,3,335412.244493725,27574.723363370515,1860489422445.1748,152953513136.76462,1.8207430399718942e-10,1.4968590582848124e-11,0.0,0.0,3844800.0,518.4000000000001,,Co-59,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Mn-54,1,18130.838816809875,1639.175835887097,705387528170.9358,63772790812.18868,6.318160890459151e-11,5.712133213211029e-12,0.0,0.0,26967168.0,,,"Cr-54, Fe-54",inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Re-187,0,2.3972279993244075e-05,3.2310464338720266e-06,44965123344677.94,6060516624717.46,1.3959302502976452e-08,1.881471206922913e-09,0.0,0.0,1.3001453544960003e+18,,W-187,Os-187,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,Ta-182,15,633836.8355683954,28048.83314639648,9038404645303.035,399971553528.2478,2.730821460670584e-09,1.2084554132020408e-10,0.0,0.0,9884160.0,3456.0,"Hf-182, Hf-182m, Ta-182m",W-182,inventory_time_evolution
RAFM4-C_15dEOI,count_start,1385628.0,1385628.0,3600.0,fluxforge_bundled_gamma,radioactivedecay_icrp107_kayzero_2023,W-187,2,4759.645851001693,655.6537581581606,586362737.8248954,80773012.26474468,1.8203611854123134e-13,2.5075955013956415e-14,0.0,0.0,85392.0,216.0,,Re-187,inventory_time_evolution
