sample_id,sample_group,reference_isotope,reference_energy_keV,reference_assignment,reference_net_counts,reference_net_unc,reference_gross_counts,reference_gross_unc,reference_line_activity_bq,reference_line_activity_unc_bq,reference_header_activity_bq,reference_header_activity_unc_bq,reference_rad_int_fraction,reference_implied_efficiency,matched,isotope_match,raw_isotope,raw_energy_keV,raw_net_counts,raw_net_unc,raw_gross_counts,raw_gross_unc,raw_background_adjusted_gross_counts,raw_background_counts,raw_significance,relative_count_error,count_en_score,relative_gross_error,gross_en_score,energy_delta_keV,raw_line_activity_bq,raw_line_activity_unc_bq,relative_line_activity_error,line_activity_en_score,raw_efficiency,efficiency_ratio_raw_over_qg_implied,raw_branching_ratio,raw_branching_ratio_uncertainty,branching_ratio_delta,diagnostic_bucket
Co-RAFM-1_25cm,flux_wires,Co60,1173.16,Co60@1173.2,34355.0,377.0,41565.0,204.0,2023.8999999999999,22.209585213214957,2035.0,178.71,0.9984999999999999,0.0003935220631380044,True,True,Co60,1173.1487476736802,34355.0,377.0,41565.0,204.0,36496.0,196.0,91.12732095490716,0.0,0.0,0.0,0.0,-0.011252326319890926,2023.8999999999999,22.209585213214957,0.0,0.0,0.00035550066287858635,0.9033817825708941,0.9984999999999999,0.0003,0.0,matched
Co-RAFM-1_25cm,flux_wires,Co60,1332.41,Co60@1332.5,31679.0,297.0,35204.0,188.0,2046.1000000000001,19.182793017456362,2035.0,178.71,0.9998,0.0003584658015544193,True,True,Co60,1332.4166204997218,31679.0,297.0,35204.0,188.0,31751.0,103.5,106.66329966329967,0.0,0.0,0.0,0.0,0.006620499721748274,2046.1000000000001,19.182793017456362,0.0,0.0,0.00033823827687278434,0.9435719541615348,0.9998260000000001,5.999999999999999e-06,2.6000000000081513e-05,matched
