sample_id,sample_group,reference_isotope,reference_energy_keV,reference_assignment,reference_net_counts,reference_net_unc,reference_gross_counts,reference_gross_unc,reference_line_activity_bq,reference_line_activity_unc_bq,reference_header_activity_bq,reference_header_activity_unc_bq,reference_rad_int_fraction,reference_implied_efficiency,matched,isotope_match,raw_isotope,raw_energy_keV,raw_net_counts,raw_net_unc,raw_gross_counts,raw_gross_unc,raw_background_adjusted_gross_counts,raw_background_counts,raw_significance,relative_count_error,count_en_score,relative_gross_error,gross_en_score,energy_delta_keV,raw_line_activity_bq,raw_line_activity_unc_bq,relative_line_activity_error,line_activity_en_score,raw_efficiency,efficiency_ratio_raw_over_qg_implied,raw_branching_ratio,raw_branching_ratio_uncertainty,branching_ratio_delta,diagnostic_bucket
Ni-RAFM-1_25cm,flux_wires,Co58,810.5,Co58@810.8,89577.0,321.0,90721.0,301.0,45880.0,164.41140024783147,45880.0,3848.0,0.9945,0.0005453380690572341,True,True,Co58,810.4650907840916,89577.0,321.0,90721.0,301.0,90281.0,52.5,279.05607476635515,0.0,0.0,0.0,0.0,-0.03490921590844209,45880.0,164.41140024783147,0.0,0.0,0.00043985220084394116,0.8065679361140987,0.9945,0.0,0.0,matched
